Foundation_rank,HeatingQC_rank,ExterQual_rank,CentralAir_rank,PavedDrive_rank,HouseStyle_rank,Exterior2nd_rank,Neighborhood_rank,KitchenAbvGr,EnclosedPorch,ExterCond_rank,Exterior1st_rank,MSZoning_rank,KitchenQual_rank,BldgType_rank,Functional_rank,Heating_rank,MSSubClass,OverallCond,Condition1_rank,Street_rank,YrSold,LowQualFinSF,MiscVal,BsmtHalfBath,Utilities_rank,BsmtFinSF2,Condition2_rank,RoofMatl_rank,3SsnPorch,MoSold,LandSlope_rank,SaleType_rank,LandContour_rank,PoolArea,LotConfig_rank,ScreenPorch,SaleCondition_rank,RoofStyle_rank,BedroomAbvGr,BsmtUnfSF,BsmtFullBath,LotArea,LotShape_rank,HalfBath,OpenPorchSF,2ndFlrSF,WoodDeckSF,BsmtFinSF1,Fireplaces,YearRemodAdd,YearBuilt,TotRmsAbvGrd,FullBath,1stFlrSF,TotalBsmtSF,GarageArea,GarageCars,GrLivArea,OverallQual
2,2,2,2,1,2,2,12,1,0,1,2,1,2,1,1,1,20,5,3,1,2009,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,2,2,894,0,6600,1,0,0,0,0,0,0,1962,1962,5,1,894,894,308,1,894,5
1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2010,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,299,0,8750,1,1,77,878,0,505,0,1998,1998,7,2,804,804,523,2,1682,6
6,2,1,1,1,2,3,12,1,150,1,6,1,1,1,1,1,20,7,1,1,2008,0,0,0,1,0,1,1,0,10,1,1,1,0,3,0,1,1,3,105,0,8892,1,0,0,0,196,0,0,1996,1953,5,1,910,105,414,2,910,5
2,2,1,1,1,2,4,12,1,0,1,4,1,2,1,1,1,40,7,1,1,2009,232,0,0,1,0,1,1,0,9,1,1,1,0,1,0,1,1,3,457,0,12144,1,0,28,0,0,375,1,1950,1949,6,1,1036,832,288,1,1268,5
2,1,2,1,1,3,6,8,1,0,1,3,2,2,1,1,1,50,6,4,1,2009,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,2,1,3,676,0,5720,1,1,0,455,26,0,0,1950,1941,5,1,676,676,200,1,1131,5
1,1,1,1,1,1,7,6,1,0,1,7,4,3,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,8,1,2,1,0,1,0,3,1,4,1120,0,9000,1,1,364,1426,208,64,1,2007,2007,11,2,1184,1184,550,2,2610,8
1,2,2,1,1,2,5,5,1,0,1,4,1,2,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,1,2,1,4,0,1,0,1,1,3,431,1,25286,1,0,0,0,0,633,0,1963,1963,5,1,1040,1064,648,2,1040,4
1,1,1,1,1,1,1,11,1,0,1,1,1,3,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,4,292,1,8834,1,1,0,762,184,1170,1,2005,2004,10,2,1462,1462,738,3,2224,9
2,3,2,1,1,5,4,10,1,0,1,4,1,1,1,4,1,85,7,1,1,2010,0,400,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,210,1,11782,2,0,0,0,192,899,0,1995,1961,6,1,1155,1109,576,2,1155,5
2,1,1,1,1,2,1,1,1,0,2,1,1,2,1,1,1,20,8,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,4,0,1,1,3,218,1,7000,2,0,0,0,0,646,0,2005,1978,6,1,864,864,336,1,864,5
1,2,2,1,1,2,1,16,1,0,1,1,1,2,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,2,110,1,7024,1,1,49,0,0,980,0,2006,2005,5,1,1090,1090,450,2,1090,5
2,1,1,1,1,3,4,17,1,0,2,4,1,1,1,1,1,50,5,1,1,2007,0,0,0,1,0,1,1,0,4,1,1,1,0,4,0,1,1,3,254,0,13758,2,1,36,530,168,902,1,1991,1990,7,2,1187,1156,400,2,1717,7
1,2,2,1,1,1,1,18,1,0,1,1,1,2,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,12,1,1,1,0,3,0,1,1,3,808,0,9636,2,1,40,785,342,0,1,1993,1992,7,2,808,808,389,2,1593,6
1,3,1,2,1,8,6,24,1,0,1,3,1,2,1,1,1,75,5,1,1,2006,481,0,0,1,0,1,1,0,3,1,1,2,0,1,0,1,1,5,795,1,6204,1,0,188,795,0,0,0,1950,1912,10,1,954,795,440,1,2230,4
2,3,2,1,1,2,4,12,1,0,1,4,1,2,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,460,0,7150,1,0,0,0,0,432,0,1967,1967,5,1,892,892,288,1,892,5
1,1,1,1,1,2,2,6,1,0,1,2,4,1,4,1,1,120,5,1,1,2008,0,0,0,1,0,1,1,0,1,1,6,1,0,4,0,2,1,2,460,1,5119,2,0,65,0,97,1238,1,2000,1999,5,2,1709,1698,506,2,1709,9
2,1,2,1,1,2,2,12,2,0,1,2,1,2,3,1,1,90,5,1,1,2006,0,0,0,1,0,1,1,0,6,1,1,1,0,3,0,6,1,4,1098,0,8393,1,0,54,0,272,528,0,2005,1959,8,2,1712,1626,588,2,1712,5
1,3,2,1,1,3,2,16,1,0,2,2,1,2,1,1,1,50,7,1,1,2008,0,0,0,1,0,1,1,0,4,1,1,1,0,1,265,1,1,3,816,0,16466,2,1,0,521,121,0,0,1955,1955,8,1,872,816,300,1,1393,5
1,1,1,1,1,2,6,12,1,0,2,3,1,1,1,1,1,20,6,1,1,2007,0,0,0,1,823,1,6,0,10,2,1,1,0,1,224,1,5,4,1043,1,15865,2,0,207,0,81,351,1,1970,1970,8,2,2217,2217,621,2,2217,8
2,1,2,1,1,2,6,12,1,0,1,3,1,2,1,1,1,20,4,2,1,2009,0,0,0,1,0,1,1,162,2,1,1,1,0,1,0,1,2,2,481,1,12160,1,0,0,0,0,1024,1,1953,1953,6,1,1505,1505,505,2,1505,6
2,1,2,1,1,3,2,12,1,0,2,2,1,2,1,1,1,50,7,4,1,2007,0,2000,0,1,0,1,1,0,7,1,1,1,0,3,0,1,1,3,672,0,8064,1,0,0,252,0,0,1,2006,1949,6,1,672,672,576,2,924,5
2,2,2,1,1,1,4,10,1,0,1,4,1,2,1,1,1,60,5,1,1,2009,0,0,0,1,500,1,1,0,7,1,1,1,0,1,0,1,2,3,192,0,11184,1,1,0,765,243,226,1,1978,1978,7,2,918,918,440,2,1683,6
2,3,2,1,1,2,4,10,1,0,1,4,1,2,1,1,1,20,8,1,1,2006,0,0,1,1,0,1,1,0,2,1,1,1,0,1,0,1,2,3,396,0,8414,1,0,0,0,192,663,0,2003,1963,6,1,1068,1059,264,1,1068,6
1,3,2,1,1,2,5,10,1,0,1,3,1,2,1,1,1,20,5,3,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,319,1,13284,1,0,116,0,511,1064,1,1954,1954,6,1,1383,1383,354,1,1383,5
5,3,2,1,1,2,5,13,2,0,1,8,1,2,3,1,1,90,5,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,2,0,1,0,5,1,4,0,0,7018,1,0,0,0,0,0,0,1979,1979,8,2,1535,0,400,2,1535,5
2,3,2,1,1,1,4,12,1,0,1,4,1,2,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,2,4,380,1,7056,1,1,50,813,0,400,1,1963,1963,8,1,983,780,483,2,1796,6
3,1,2,2,1,2,6,14,1,0,1,3,2,2,1,1,1,30,6,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,2,1,2,666,0,8765,1,0,28,0,0,285,0,1950,1936,6,1,951,951,327,1,951,4
5,3,2,1,1,1,5,13,2,0,1,8,1,2,3,1,1,90,5,2,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,5,1,6,0,0,7018,1,0,0,1120,154,0,0,1979,1979,12,2,1120,0,528,2,2240,5
1,1,3,1,1,2,1,11,1,0,1,1,1,3,1,1,1,20,5,1,1,2010,0,0,0,1,0,1,1,0,3,1,2,1,0,1,0,3,2,2,142,1,12919,2,1,67,0,0,2188,2,2010,2009,11,2,2364,2330,820,3,2364,9
2,3,2,1,1,2,5,10,1,0,1,4,1,2,1,1,1,20,7,2,1,2006,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,447,0,6993,1,0,0,0,0,465,1,1994,1961,6,1,1236,912,288,1,1236,5
2,3,2,1,1,2,4,12,1,0,1,4,1,2,1,1,1,20,6,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,2,536,0,7340,2,0,0,0,0,322,0,1971,1971,4,1,858,858,684,1,858,4
2,3,2,1,1,2,2,12,1,0,2,2,1,2,1,1,1,20,7,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,2,2,132,1,8712,2,0,0,0,0,860,0,2000,1957,5,1,1306,992,756,1,1306,5
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,783,0,7875,1,1,75,702,0,0,1,2003,2003,8,2,807,783,393,2,1509,7
1,1,1,1,1,2,1,18,1,0,1,1,1,1,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,8,1,2,4,0,4,0,3,2,3,1670,0,14859,2,0,60,0,144,0,1,2006,2006,7,2,1670,1670,690,3,1670,7
2,3,2,1,1,2,6,10,1,0,1,4,1,2,1,1,1,20,6,1,1,2007,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,3,277,0,6173,2,0,0,0,0,599,0,1967,1967,6,1,902,876,288,1,902,5
2,3,2,1,1,2,4,12,1,164,1,4,1,2,1,1,1,20,5,1,1,2010,0,0,0,1,290,1,1,0,2,1,1,1,0,1,0,1,1,3,412,1,9920,1,0,0,0,0,354,0,1954,1954,6,1,1063,1056,280,1,1063,5
1,1,1,1,1,2,1,6,1,0,1,1,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,3,0,1,1,3,1560,1,13501,2,0,60,0,0,63,1,2006,2006,8,2,1636,1623,865,3,1636,8
2,2,1,1,1,3,8,3,1,0,1,5,1,1,1,1,1,50,7,1,1,2006,0,0,0,1,0,1,1,0,6,1,1,1,0,1,322,1,1,3,794,0,11500,2,1,0,1037,0,223,1,1987,1936,6,1,1020,1017,180,1,2057,7
2,3,2,1,1,2,4,5,1,0,1,4,1,2,1,1,1,20,5,1,1,2006,0,0,0,1,324,1,1,0,6,2,1,3,0,1,0,1,1,2,239,1,8885,2,0,0,0,164,301,0,1983,1983,5,1,902,864,484,2,902,5
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,742,0,12589,3,1,24,742,36,0,1,2005,2005,8,2,742,742,390,2,1484,6
2,3,2,1,1,1,2,12,2,0,1,2,1,2,3,1,1,90,5,2,1,2010,0,0,0,1,0,1,1,0,1,1,1,1,0,3,0,1,1,5,662,0,11600,1,0,0,1169,0,443,0,1960,1960,12,2,1105,1105,480,2,2274,5
2,3,2,1,1,2,5,1,1,0,1,4,1,1,1,1,1,20,7,1,1,2009,0,0,0,1,0,1,1,0,10,2,1,1,0,4,0,1,1,3,1072,0,9286,2,1,0,0,173,196,0,1989,1977,5,1,1268,1268,252,1,1268,5
3,3,2,2,1,2,2,9,1,112,1,2,2,2,1,2,1,30,7,1,1,2006,0,620,0,1,0,1,1,0,7,1,1,1,0,1,120,2,1,3,279,0,6120,1,0,0,0,0,489,0,1950,1925,6,1,1015,768,450,1,1015,5
2,3,2,2,1,1,2,3,2,0,1,2,5,2,3,1,1,90,6,1,1,2007,0,0,0,1,0,1,1,0,8,1,1,4,0,1,0,1,1,4,717,0,6270,1,0,0,1001,0,284,0,1950,1949,8,2,1001,1001,871,3,2002,5
1,1,1,1,1,1,1,6,1,0,1,1,4,1,4,1,1,160,5,1,1,2009,0,0,0,1,0,1,1,0,6,1,2,1,0,1,0,3,1,2,318,0,3000,1,1,234,612,0,294,0,2009,2009,4,2,612,612,528,2,1224,6
2,4,2,1,1,1,7,15,1,0,1,7,2,2,5,1,1,160,5,1,1,2007,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,3,546,0,2001,1,1,0,546,0,0,0,1970,1970,6,1,546,546,286,1,1092,4
2,3,2,2,1,2,10,14,1,0,1,9,3,2,1,1,1,20,3,1,1,2006,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,2,1,1,430,1,9000,1,0,0,0,0,50,0,1950,1949,4,0,480,480,308,1,480,2
2,1,2,1,1,2,1,16,1,0,1,1,1,2,1,1,1,20,6,1,1,2009,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,3,75,0,17140,1,0,0,0,0,1059,0,1956,1956,6,1,1229,1134,284,1,1229,4
1,1,1,1,1,1,4,13,1,224,1,4,1,1,1,1,1,60,5,1,1,2007,0,0,0,1,634,1,1,0,11,1,1,1,0,3,0,1,1,4,422,1,13125,2,1,192,1215,72,48,1,1991,1991,8,2,912,1104,833,3,2127,7
2,1,3,1,1,2,2,12,1,0,1,2,1,2,1,2,1,20,8,1,1,2008,0,0,0,1,411,1,1,0,5,1,1,1,0,3,190,1,2,3,245,1,11029,2,0,51,0,0,528,1,2002,1958,6,1,1414,1184,601,2,1414,6
1,1,1,1,1,1,4,13,1,0,2,4,1,1,1,1,1,60,5,1,1,2007,0,0,1,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,114,0,8462,2,1,87,785,300,814,0,1994,1994,7,2,936,928,471,2,1721,6
2,2,2,1,2,3,2,16,2,0,1,2,1,2,3,1,1,90,7,2,1,2008,0,0,0,1,0,1,1,0,9,1,1,1,0,1,0,1,1,4,188,2,8777,1,2,70,928,0,1084,0,2003,1900,9,2,1272,1272,0,0,2200,5
1,1,1,1,1,2,1,18,1,0,1,1,1,1,1,1,1,20,5,7,1,2006,0,0,0,1,0,1,1,23,10,1,2,1,0,1,0,3,1,3,1288,0,10237,1,0,0,0,100,28,1,2006,2005,6,2,1316,1316,397,2,1316,6
1,1,1,1,1,2,5,13,1,0,1,8,1,1,4,1,1,120,5,1,1,2008,0,0,0,1,841,1,1,0,7,1,1,1,0,1,0,1,1,2,598,1,8012,1,0,69,0,0,165,1,1994,1993,5,2,1617,1604,533,2,1617,6
2,3,2,1,1,2,5,7,1,0,2,8,1,2,1,1,1,20,6,1,1,2006,0,0,0,1,1061,1,1,0,5,1,1,1,0,1,0,1,1,3,0,1,10240,1,0,131,0,384,625,1,1980,1980,7,2,1686,1686,612,2,1686,6
1,3,2,1,1,2,1,7,1,0,1,1,1,3,1,1,1,20,6,1,1,2008,0,0,1,1,93,1,1,0,3,1,1,1,0,3,0,2,1,3,266,0,15611,2,0,0,0,180,767,0,1977,1977,6,2,1126,1126,540,2,1126,5
1,1,1,1,1,1,1,11,1,0,1,1,1,3,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,2,4,1181,0,11999,1,1,100,1140,104,0,1,2004,2003,10,2,1234,1181,656,3,2374,8
2,2,2,1,1,1,2,7,1,0,1,2,1,2,1,1,1,60,5,2,1,2008,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,4,280,0,9900,1,1,43,880,0,552,1,1968,1968,9,2,1098,832,486,2,1978,7
1,1,1,1,1,2,1,1,1,0,1,1,1,3,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,3,1753,0,11838,1,0,151,0,202,0,1,2001,2001,7,2,1788,1753,522,2,1788,8
1,2,2,1,1,1,4,18,1,0,1,4,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,11,1,1,1,0,3,0,1,1,4,964,0,13006,2,1,0,1243,0,0,1,1997,1997,8,2,993,964,642,2,2236,7
1,1,1,1,1,2,1,17,1,0,1,1,1,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,4,0,1,0,1,1,3,1450,0,8925,2,0,18,0,100,16,0,2007,2007,7,2,1466,1466,610,3,1466,8
2,1,2,1,1,2,1,12,1,0,1,1,1,2,1,1,1,20,6,1,1,2009,0,0,1,1,466,1,1,0,7,1,1,1,0,1,0,1,1,2,121,0,9100,1,0,0,0,0,338,0,1965,1965,5,1,925,925,429,1,925,5
1,1,3,1,1,2,12,6,1,0,1,1,1,3,1,1,1,20,5,6,1,2007,0,0,0,1,0,1,1,0,3,1,1,1,0,3,0,1,2,3,1905,0,11670,2,0,191,0,0,0,1,2006,2006,8,2,1905,1905,788,3,1905,9
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,8,1,1,1,0,2,0,1,1,3,1480,0,8487,1,0,36,0,192,20,0,2004,2004,6,2,1500,1500,570,2,1500,7
2,1,2,1,1,2,6,12,1,0,1,3,1,1,1,1,1,20,7,8,1,2008,0,0,0,1,0,1,6,0,11,2,1,4,0,1,0,1,5,4,160,1,27650,3,0,0,0,0,425,1,2007,1960,9,2,2069,585,505,2,2069,7
1,2,2,1,1,2,2,9,1,32,2,2,1,2,1,1,1,30,5,1,1,2006,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,1,600,0,5825,2,0,0,0,0,0,0,1953,1926,5,1,747,600,528,2,747,4
1,1,1,1,1,2,1,13,1,0,1,1,1,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,2,343,1,10083,1,0,41,0,0,833,0,2003,2003,5,2,1200,1176,555,2,1200,7
1,1,1,1,1,1,1,6,1,0,1,1,1,1,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,1,3,772,0,9675,1,1,48,858,0,341,1,2005,2005,8,2,1113,1113,689,2,1971,7
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,8,1,2,1,0,1,0,3,1,3,927,0,8760,1,1,90,571,0,464,0,2006,2006,7,2,1391,1391,868,3,1962,7
2,1,2,1,1,1,2,20,1,318,2,2,1,2,1,1,1,70,7,1,1,2010,0,0,0,1,0,1,1,0,6,1,3,1,0,1,0,1,1,4,1032,0,24090,1,0,0,1196,56,0,2,1950,1940,10,2,1207,1032,349,1,2403,7
2,3,2,1,1,2,5,5,2,0,1,8,1,2,3,1,1,90,5,1,1,2006,0,0,0,1,396,1,1,0,7,1,1,1,0,1,0,1,1,4,396,0,12640,2,0,0,0,40,936,0,1976,1976,8,2,1728,1728,574,2,1728,6
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,6,1,2009,0,0,0,1,0,1,1,168,6,1,1,1,0,2,0,1,1,3,220,1,8755,2,1,0,1038,0,772,1,1999,1999,8,2,1022,992,390,2,2060,7
1,3,2,1,2,2,2,16,2,0,1,2,1,2,3,1,1,90,3,1,1,2007,0,0,0,1,0,1,1,0,8,1,9,1,0,1,0,2,1,4,0,2,7711,2,0,0,0,321,1440,0,1977,1977,8,2,1440,1440,0,0,1440,4
2,3,2,1,3,2,5,5,2,0,1,4,1,2,3,1,1,90,4,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,3,0,1,0,1,1,4,1632,0,25000,1,0,0,0,0,0,0,1967,1967,8,2,1632,1632,576,2,1632,5
2,2,2,1,1,6,4,17,1,0,1,4,1,1,1,1,1,20,6,1,1,2009,0,0,1,2,354,1,1,0,1,1,3,1,0,4,233,2,1,3,354,0,14375,2,0,118,0,0,111,1,1958,1958,7,1,1344,819,525,2,1344,6
3,3,2,1,1,3,1,8,1,244,1,1,2,2,1,1,1,50,6,1,1,2009,120,0,0,1,0,1,1,0,9,1,1,1,0,3,0,1,2,2,0,0,8820,1,0,0,561,48,1088,0,1996,1890,7,1,1188,1088,456,2,1869,5
2,3,2,1,1,6,4,12,1,0,2,4,1,2,1,1,1,80,6,1,1,2006,0,0,0,1,294,1,1,0,3,1,1,1,0,1,0,1,1,3,102,1,8163,1,0,0,0,86,748,1,1959,1959,6,1,1144,1144,796,1,1144,5
1,1,1,1,1,2,1,17,1,0,1,1,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,11,1,1,1,0,1,0,1,2,3,316,1,14536,1,0,252,0,0,1300,1,2003,2002,9,2,1629,1616,808,3,1629,8
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,1,3,936,0,14006,2,1,96,840,144,0,1,2002,2002,7,2,936,936,474,2,1776,7
2,3,2,1,1,2,5,7,1,0,1,8,1,1,1,1,1,20,7,1,1,2010,0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,1,2,3,179,1,9360,1,1,0,0,0,982,1,2006,1972,5,1,1381,1161,676,2,1381,6
2,2,2,1,1,2,1,12,1,0,1,1,1,1,1,1,1,20,8,1,1,2007,0,0,0,1,149,1,1,0,7,1,1,1,0,1,0,1,1,3,317,1,7200,1,0,0,0,194,398,0,2002,1950,5,1,864,864,720,2,864,5
2,2,2,1,1,2,1,13,1,0,1,1,5,2,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,3,0,2,1,3,187,1,7800,1,0,0,0,421,641,0,1965,1965,6,1,965,828,300,1,965,5
2,2,2,1,1,5,4,1,1,0,2,6,1,2,1,1,1,85,8,1,1,2009,0,0,1,1,0,1,1,0,4,1,1,1,0,1,0,1,1,2,108,0,7200,1,0,0,0,192,660,0,2003,1972,5,1,768,768,396,1,768,5
2,1,2,1,1,1,4,5,1,0,1,4,1,2,1,4,1,60,4,1,1,2008,0,400,1,1,193,1,1,0,9,2,1,1,0,1,0,1,1,4,29,0,11075,2,1,189,800,305,562,1,1969,1969,7,2,1168,784,530,2,1968,5
2,3,2,1,1,5,5,16,0,0,1,6,1,2,3,1,1,90,5,1,1,2006,0,0,2,1,0,1,6,0,10,1,1,1,0,4,0,4,5,4,0,0,9400,2,0,0,0,0,945,0,1975,1975,4,2,980,945,0,0,980,6
2,3,2,2,1,1,2,3,2,0,1,2,5,2,3,1,1,90,6,1,1,2007,0,0,0,1,0,1,1,0,8,1,1,4,0,1,0,1,1,4,495,0,7136,2,0,0,979,0,484,0,1950,1946,8,2,979,979,492,2,1958,6
2,3,2,1,1,1,2,25,1,0,1,2,2,2,4,1,1,160,6,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,2,276,0,1300,1,1,0,668,150,285,1,1980,1980,5,1,561,561,462,2,1229,6
2,3,2,1,1,2,2,10,1,0,1,2,1,2,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,2,3,640,0,7420,1,0,0,0,0,417,0,1962,1962,6,1,1057,1057,576,2,1057,5
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,1,3,638,1,8450,1,0,39,0,0,699,0,2003,2003,6,2,1337,1337,531,2,1337,7
1,1,1,1,1,1,2,6,1,0,1,2,4,1,5,1,1,160,5,1,1,2010,0,0,0,1,0,1,1,0,5,1,1,1,0,2,0,1,2,3,92,1,2572,1,1,44,720,0,604,0,1999,1999,6,2,696,696,484,2,1416,7
2,2,2,1,1,2,5,9,1,0,2,3,1,2,1,1,1,20,7,1,1,2010,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,1,2,162,1,7207,2,0,0,0,117,696,0,2008,1958,4,1,858,858,0,0,858,5
2,3,2,1,1,1,4,7,1,0,2,4,1,2,1,1,1,60,7,3,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,3,0,1,1,4,434,1,12227,2,1,282,1330,550,896,1,1995,1977,11,2,1542,1330,619,2,2872,6
2,3,2,1,1,1,11,21,1,0,1,8,1,1,4,1,1,160,6,1,1,2007,0,0,0,1,0,1,1,0,7,1,1,1,0,3,0,1,1,3,248,1,2308,1,1,0,744,48,556,1,1976,1976,7,2,804,804,440,2,1548,6
1,1,1,1,1,2,1,1,1,0,1,1,1,3,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,3,0,1,1,2,1800,0,11923,2,0,136,0,288,0,0,2007,2007,7,2,1800,1800,702,2,1800,9
1,1,1,1,1,1,1,17,1,0,1,1,1,1,1,1,1,60,5,1,1,2010,0,0,0,1,0,1,1,0,2,1,1,1,0,3,0,1,1,4,193,1,11316,1,1,40,1070,0,624,1,2003,2002,8,2,824,817,510,2,1894,7
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,7,1,2007,0,0,0,1,0,1,1,0,7,1,2,1,0,1,0,3,1,3,783,0,10237,1,1,72,701,0,0,1,2007,2005,8,2,783,783,393,2,1484,6
3,1,1,1,1,3,2,3,1,0,2,2,1,2,1,4,1,50,7,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,4,0,1,0,1,1,2,300,1,9600,2,1,70,332,0,428,2,1950,1940,7,1,976,728,256,1,1308,5
2,3,2,1,1,2,6,12,1,0,1,3,1,2,1,1,1,20,7,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,2,3,196,1,7390,2,0,0,0,0,902,0,1955,1955,6,1,1098,1098,260,1,1098,5
3,4,2,2,1,3,1,8,1,0,1,1,2,2,1,1,3,50,6,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,2,1,2,600,0,5925,1,0,0,368,0,0,0,1950,1910,6,1,600,600,0,0,968,3
2,3,2,1,1,6,4,12,1,0,3,4,1,2,2,1,1,190,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,4,1,0,1,0,1,2,2,75,1,10382,1,0,0,0,0,513,0,1958,1958,6,1,1095,588,264,1,1095,6
2,3,2,2,1,3,10,12,1,0,1,9,1,2,1,1,1,50,4,1,1,2006,0,0,0,1,0,1,1,0,12,1,1,1,0,1,0,2,1,4,720,0,10800,1,1,0,472,0,0,0,1950,1949,6,1,720,720,0,0,1192,4
1,1,1,1,1,1,3,11,1,0,1,1,1,1,5,1,1,160,5,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,2,197,0,2268,1,0,27,862,0,567,0,2004,2003,6,2,764,764,474,2,1626,7
2,3,2,1,1,2,5,13,1,0,1,8,1,2,4,1,1,120,5,1,1,2010,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,2,918,0,7892,1,0,0,0,28,0,1,1979,1979,5,2,918,918,264,1,918,6
1,1,1,1,1,2,7,6,1,0,1,7,4,1,1,1,1,20,5,1,1,2008,0,0,0,1,0,1,1,0,12,1,2,1,0,3,0,3,1,3,1428,0,11639,1,0,120,0,0,0,0,2008,2007,6,2,1428,1428,480,2,1428,7
3,3,2,2,1,1,4,9,1,0,2,4,1,1,1,1,1,70,8,7,1,2009,0,0,0,1,0,4,1,0,10,1,1,1,0,3,0,1,1,3,728,0,11414,2,0,135,883,509,0,0,1993,1910,8,1,1136,728,532,2,2019,7
1,1,1,1,1,1,2,6,1,0,1,2,4,1,5,1,1,160,5,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,2,0,1,1,3,32,1,2651,1,1,50,709,153,641,0,2000,2000,6,2,673,673,490,2,1382,7
